date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:57:42	3417/3417	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223425718476744f280b781a0e68103515%22	https://debatecompetitivo.herokuapp.com/robots.txt		(from )
08:57:42	30216/30216	---M-Z	200	added ('OK')	text/html	etag:W/%223c5a5a2a8d6e154cac045f11fad71f96%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/index.html	(from )
08:57:42	9998/9998	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223425718476744f280b781a0e68103515%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/POST	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/POST	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
08:58:43	99738/99738	---M-Z	200	added ('OK')	text/html	etag:W/%22628fbc8c7f13bc3d38c02b6cbf528a21%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/tab/team/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/tab/team/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
08:58:43	59663/59663	---M-Z	200	added ('OK')	text/html	etag:W/%222e555473549f597566c0f14b0caff3b1%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/tab/speaker/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/tab/speaker/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
08:58:44	91301/91301	---M-Z	200	added ('OK')	text/html	etag:W/%2298c4518afe2cd1ad48df82ab5b0b3164%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/motions/statistics/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/motions/statistics/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
08:58:44	64891/64891	---M-Z	200	added ('OK')	text/html	etag:W/%22afe7b62ca878b42ee7dc1594dec3d0f1%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/1/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/1/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
08:58:44	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2008:58:44%20GMT	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/tab/team/POST	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/tab/team/POST.1.delayed	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/tab/team/)
08:58:57	65999/65999	---M-Z	200	added ('OK')	text/html	etag:W/%22871df0305fd3f39f5645276bead6208d%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/2/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/2/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
08:58:57	65639/65639	---M-Z	200	added ('OK')	text/html	etag:W/%221e2dd0d6fedc1dabcf4abfd8199eb244%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/3/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/3/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
08:58:58	66811/66811	---M-Z	200	added ('OK')	text/html	etag:W/%229db4ad028b6be81f4e7e765ec8939a14%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/4/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/4/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
08:58:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2008:58:58%20GMT	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/tab/speaker/POST	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/tab/speaker/POST	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/tab/speaker/)
08:58:58	66811/66811	---M-Z	200	added ('OK')	text/html	etag:W/%22a7d7b9672a7bd8e0074fa3d60d7196d2%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/5/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/5/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
08:59:11	32147/32147	---M-Z	200	added ('OK')	text/html	etag:W/%22f41f1015c219f6cdeb12c79bb90d5a3e%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/6/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/6/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
08:59:59	34644/34644	---M-Z	200	added ('OK')	text/html	etag:W/%22dffb8fc324361406c86ad491eaa21e8f%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/7/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/7/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
08:59:59	34604/34604	---M-Z	200	added ('OK')	text/html	etag:W/%2251fd36538284e92f8195490a440db87e%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/8/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/results/round/8/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
09:00:00	29435/29435	---M-Z	200	added ('OK')	text/html	etag:W/%2263b0e297aca0755ce58fd0d01e1ef1b1%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/break/teams/open/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/break/teams/open/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
09:00:00	28813/28813	---M-Z	200	added ('OK')	text/html	etag:W/%22531d4f5518ef476c2649dfa03bc509c0%22	https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/break/teams/Iniciado/	/home/tttardigrade/websites/catolica23/debatecompetitivo.herokuapp.com/open_catolica_porto_2023/break/teams/Iniciado/index.html	(from https://debatecompetitivo.herokuapp.com/open_catolica_porto_2023/)
