date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:29:27	3419/3419	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22a76069d1cb6e39cac91747684d50d814%22	https://debatecompetitivo.herokuapp.com/robots.txt		(from )
00:29:27	31814/31814	---M-Z	200	added ('OK')	text/html	etag:W/%22fe3c16de669588cf068137b89ea29026%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/index.html	(from )
00:29:27	9998/9998	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22a76069d1cb6e39cac91747684d50d814%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/POST	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/POST	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:30:28	44896/44896	---M-Z	200	added ('OK')	text/html	etag:W/%22efc52437cd2d1e124e3f2957fd480e46%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/team/BI/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/team/BI/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:30:28	85768/85768	---M-Z	200	added ('OK')	text/html	etag:W/%22a4aa17f6fedcdec2847e5d46b428cf64%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/team/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/team/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:30:29	38863/38863	---M-Z	200	added ('OK')	text/html	etag:W/%221efd7622b8f9a800757a07fe1bec5822%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/speaker/Pro/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/speaker/Pro/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:30:29	68945/68945	---M-Z	200	added ('OK')	text/html	etag:W/%229c2bc851777cde5d5191e3b371786cf8%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/speaker/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/speaker/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:30:29	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2000:30:29%20GMT	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/team/POST	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/team/POST.1.delayed	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/team/)
00:30:42	51778/51778	---M-Z	200	added ('OK')	text/html	etag:W/%22807a9aaa8caa209fafb1e46f79ffc55f%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/speaker/Am/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/speaker/Am/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:31:30	84918/84918	---M-Z	200	added ('OK')	text/html	etag:W/%220a801f5d6f837863bb94be4732b1394d%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/motions/statistics/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/motions/statistics/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:31:30	42201/42201	---M-Z	200	added ('OK')	text/html	etag:W/%22ca3ad6e38a0af29f8ea5e7301d61addb%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/checkins/status/people/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/checkins/status/people/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:31:30	60217/60217	---M-Z	200	added ('OK')	text/html	etag:W/%220c569f537898a351602f5b793e2b8eb1%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/results/round/1/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/results/round/1/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:31:31	63573/63573	---M-Z	200	added ('OK')	text/html	etag:W/%229a40d596c5e1f048d18fa0186f8a4c4b%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/results/round/2/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/results/round/2/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:31:31	9998/9998	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22a76069d1cb6e39cac91747684d50d814%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/team/BI/POST	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/team/BI/POST.2.delayed	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/tab/team/BI/)
00:32:31	59133/59133	---M-Z	200	added ('OK')	text/html	etag:W/%227a495991953dc4e9ab2f6464b92795c9%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/results/round/4/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/results/round/4/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:32:32	62577/62577	---M-Z	200	added ('OK')	text/html	etag:W/%222b3d28c5f7aba8717d528ec11f092da6%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/results/round/3/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/results/round/3/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
00:32:32	38009/38009	---M-Z	200	added ('OK')	text/html	etag:W/%228b60ca03e8629e991dd1c15d45c612a4%22	https://debatecompetitivo.herokuapp.com/open_do_norte_2021/results/round/5/	/home/tttardigrade/websites/digital_norte/debatecompetitivo.herokuapp.com/open_do_norte_2021/results/round/5/index.html	(from https://debatecompetitivo.herokuapp.com/open_do_norte_2021/)
