date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:57:11	3417/3417	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223425718476744f280b781a0e68103515%22	https://debatecompetitivo.herokuapp.com/robots.txt		(from )
08:57:12	30998/30998	---M-Z	200	added ('OK')	text/html	etag:W/%221cb17de0d2fbdd4bbf8da1008662acec%22	https://debatecompetitivo.herokuapp.com/v_tejo_2023/	/home/tttardigrade/websites/tejo23/debatecompetitivo.herokuapp.com/v_tejo_2023/index.html	(from )
08:57:12	9998/9998	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223425718476744f280b781a0e68103515%22	https://debatecompetitivo.herokuapp.com/v_tejo_2023/POST	/home/tttardigrade/websites/tejo23/debatecompetitivo.herokuapp.com/v_tejo_2023/POST	(from https://debatecompetitivo.herokuapp.com/v_tejo_2023/)
08:58:13	108631/108631	---M-Z	200	added ('OK')	text/html	etag:W/%22db7b7e445065c8d37ae840180eb5049d%22	https://debatecompetitivo.herokuapp.com/v_tejo_2023/tab/team/	/home/tttardigrade/websites/tejo23/debatecompetitivo.herokuapp.com/v_tejo_2023/tab/team/index.html	(from https://debatecompetitivo.herokuapp.com/v_tejo_2023/)
08:58:13	65067/65067	---M-Z	200	added ('OK')	text/html	etag:W/%226f27353f2e40578ac27c223de021c912%22	https://debatecompetitivo.herokuapp.com/v_tejo_2023/tab/speaker/	/home/tttardigrade/websites/tejo23/debatecompetitivo.herokuapp.com/v_tejo_2023/tab/speaker/index.html	(from https://debatecompetitivo.herokuapp.com/v_tejo_2023/)
08:58:14	96708/96708	---M-Z	200	added ('OK')	text/html	etag:W/%22119682a6ead0cab63e55de4881ec8846%22	https://debatecompetitivo.herokuapp.com/v_tejo_2023/motions/statistics/	/home/tttardigrade/websites/tejo23/debatecompetitivo.herokuapp.com/v_tejo_2023/motions/statistics/index.html	(from https://debatecompetitivo.herokuapp.com/v_tejo_2023/)
08:58:14	62235/62235	---M-Z	200	added ('OK')	text/html	etag:W/%22b62003deff78292cab377e22f0ff358a%22	https://debatecompetitivo.herokuapp.com/v_tejo_2023/results/round/1/	/home/tttardigrade/websites/tejo23/debatecompetitivo.herokuapp.com/v_tejo_2023/results/round/1/index.html	(from https://debatecompetitivo.herokuapp.com/v_tejo_2023/)
08:58:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2008:58:14%20GMT	https://debatecompetitivo.herokuapp.com/v_tejo_2023/tab/team/POST	/home/tttardigrade/websites/tejo23/debatecompetitivo.herokuapp.com/v_tejo_2023/tab/team/POST.1.delayed	(from https://debatecompetitivo.herokuapp.com/v_tejo_2023/tab/team/)
08:58:28	64378/64378	---M-Z	200	added ('OK')	text/html	etag:W/%22fb36f9a625762b6a965bcce6c7cf71b5%22	https://debatecompetitivo.herokuapp.com/v_tejo_2023/results/round/2/	/home/tttardigrade/websites/tejo23/debatecompetitivo.herokuapp.com/v_tejo_2023/results/round/2/index.html	(from https://debatecompetitivo.herokuapp.com/v_tejo_2023/)
08:58:28	64290/64290	---M-Z	200	added ('OK')	text/html	etag:W/%22d261361c77e3766ea77737190128bfc6%22	https://debatecompetitivo.herokuapp.com/v_tejo_2023/results/round/3/	/home/tttardigrade/websites/tejo23/debatecompetitivo.herokuapp.com/v_tejo_2023/results/round/3/index.html	(from https://debatecompetitivo.herokuapp.com/v_tejo_2023/)
