date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:31:15	3419/3419	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22a76069d1cb6e39cac91747684d50d814%22	https://debatecompetitivo.herokuapp.com/robots.txt		(from )
00:31:16	29371/29371	---M-Z	200	added ('OK')	text/html	etag:W/%2201b16a5b211702b48ea25d9032e7d065%22	https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/	/home/tttardigrade/websites/sdul_10/debatecompetitivo.herokuapp.com/10_interno_sdul_2021/index.html	(from )
00:31:16	9998/9998	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%22a76069d1cb6e39cac91747684d50d814%22	https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/POST	/home/tttardigrade/websites/sdul_10/debatecompetitivo.herokuapp.com/10_interno_sdul_2021/POST	(from https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/)
00:32:17	51852/51852	---M-Z	200	added ('OK')	text/html	etag:W/%222b162e10b85dedddc08a86cd7fcfbe4f%22	https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/tab/team/	/home/tttardigrade/websites/sdul_10/debatecompetitivo.herokuapp.com/10_interno_sdul_2021/tab/team/index.html	(from https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/)
00:32:17	42121/42121	---M-Z	200	added ('OK')	text/html	etag:W/%2259fd43dc69da2c5f3394e688b996a833%22	https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/tab/speaker/	/home/tttardigrade/websites/sdul_10/debatecompetitivo.herokuapp.com/10_interno_sdul_2021/tab/speaker/index.html	(from https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/)
00:32:17	33411/33411	---M-Z	200	added ('OK')	text/html	etag:W/%227eaef86ed9608bdaf516da74bbe14c26%22	https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/tab/speaker/AM/	/home/tttardigrade/websites/sdul_10/debatecompetitivo.herokuapp.com/10_interno_sdul_2021/tab/speaker/AM/index.html	(from https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/)
00:32:17	80504/80504	---M-Z	200	added ('OK')	text/html	etag:W/%22bd678ae82e805afe87e6bcc11df6c753%22	https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/motions/statistics/	/home/tttardigrade/websites/sdul_10/debatecompetitivo.herokuapp.com/10_interno_sdul_2021/motions/statistics/index.html	(from https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/)
00:32:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2000:32:18%20GMT	https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/tab/team/POST	/home/tttardigrade/websites/sdul_10/debatecompetitivo.herokuapp.com/10_interno_sdul_2021/tab/team/POST.1.delayed	(from https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/tab/team/)
00:32:31	40903/40903	---M-Z	200	added ('OK')	text/html	etag:W/%2285cc91a4c3d4bda62a169696471db5ef%22	https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/results/round/1/	/home/tttardigrade/websites/sdul_10/debatecompetitivo.herokuapp.com/10_interno_sdul_2021/results/round/1/index.html	(from https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/)
00:32:43	33168/33168	---M-Z	200	added ('OK')	text/html	etag:W/%221e65abca4fc7cc4f5939aef78ebaff1c%22	https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/checkins/status/people/	/home/tttardigrade/websites/sdul_10/debatecompetitivo.herokuapp.com/10_interno_sdul_2021/checkins/status/people/index.html	(from https://debatecompetitivo.herokuapp.com/10_interno_sdul_2021/)
