date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:55:50	3417/3417	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223425718476744f280b781a0e68103515%22	https://debatecompetitivo.herokuapp.com/robots.txt		(from )
08:55:50	27024/27024	---M-Z	200	added ('OK')	text/html	etag:W/%22cadc83ca9d7456e008899d732ac901c0%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/index.html	(from )
08:55:50	9998/9998	---M-Z	404	error ('Not%20Found')	text/html	etag:W/%223425718476744f280b781a0e68103515%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/POST	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/POST	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
08:56:51	42008/42008	---M-Z	200	added ('OK')	text/html	etag:W/%227deba23eba84e93fcd8e68e7ee13d5cf%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/tab/team/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/tab/team/index.html	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
08:56:51	35725/35725	---M-Z	200	added ('OK')	text/html	etag:W/%224d0382b22070fb92f7bb77b4edd400f2%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/tab/speaker/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/tab/speaker/index.html	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
08:56:52	69205/69205	---M-Z	200	added ('OK')	text/html	etag:W/%22e396ba176eca1e032bc8acb7faba228f%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/motions/statistics/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/motions/statistics/index.html	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
08:56:52	34722/34722	---M-Z	200	added ('OK')	text/html	etag:W/%2213d152423d5b5eb73e2fa5597ecb027b%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/results/round/1/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/results/round/1/index.html	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
08:56:52	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2008:56:52%20GMT	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/tab/team/POST	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/tab/team/POST.1.delayed	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/tab/team/)
08:57:05	34658/34658	---M-Z	200	added ('OK')	text/html	etag:W/%22fbb2bd384c092924e93713416f343b2e%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/results/round/2/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/results/round/2/index.html	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
08:57:05	34613/34613	---M-Z	200	added ('OK')	text/html	etag:W/%226629fe94e0337b61bf9f49014ea1e06e%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/results/round/3/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/results/round/3/index.html	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
08:57:53	35722/35722	---M-Z	200	added ('OK')	text/html	etag:W/%22ff55b95ca725daaa290f292b89d03431%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/results/round/4/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/results/round/4/index.html	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
08:57:53	32995/32995	---M-Z	200	added ('OK')	text/html	etag:W/%22e5ceb755394f6226faa07f4d90819bfa%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/results/round/5/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/results/round/5/index.html	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
08:57:54	26646/26646	---M-Z	200	added ('OK')	text/html	etag:W/%2233310db479724e63df67d488bb608387%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/results/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/results/index.html	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
08:57:54	31254/31254	---M-Z	200	added ('OK')	text/html	etag:W/%2217680cc7b41f9871bdb94e34264064ad%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/motions/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/motions/index.html	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
08:57:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2014%20Feb%202025%2008:57:54%20GMT	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/tab/speaker/POST	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/tab/speaker/POST.2.delayed	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/tab/speaker/)
08:57:55	25344/25344	---M-Z	200	added ('OK')	text/html	etag:W/%227702d565dd900cc17dfebea7d5f91cbe%22	https://debatecompetitivo.herokuapp.com/interno_adaum_2022/donations/	/home/tttardigrade/websites/adaum22/debatecompetitivo.herokuapp.com/interno_adaum_2022/donations/index.html	(from https://debatecompetitivo.herokuapp.com/interno_adaum_2022/)
